_id	vector_id	timestamp	speed	elapsed	level_of_service	cin_id	creation_time
6921	283	2016-09-02T13:10:00Z	68.54354	581.0	green	cin19720908T07270684785226140541396252416	1472821865
6922	289				green	cin19720908T13561484808574139983551809280	1468176563
6926	283	2016-09-03T07:40:00Z	70.48011	540.0	green	cin19720908T20111684831076140234924861184	1472888490
6928	283	2016-09-03T15:17:00Z	63.01415	916.0	green	cin19720909T04205684860456140234941646592	1472915871
6930	277	2016-09-04T16:30:00Z	51.710426	439.0	green	cin19720909T10102784881427140234809390848	1473006747
6931	295				yellow	cin19720909T11450484887104139982983395072	1467960818
6932	313				green	cin19720909T12520084891120139983543416576	1468060588
6935	293	2016-09-03T10:32:00Z	51.79381	881.0	green	cin19720910T00351084933310140234941646592	1472898788
6936	313	2016-09-02T15:25:00Z	29.743887	1593.0	green	cin19720910T00553984934539140541645940480	1472829970
6938	312	2016-09-03T05:56:00Z	43.828754	1145.0	green	cin19720910T21413085009290140234941646592	1472882257
6939	313				yellow	cin19720910T22110085011060139983535023872	1468094340
6940	312	2016-09-02T07:22:00Z	39.685665	1158.0	green	cin19720910T23022285014142140541637547776	1472800979
6948	284	2016-09-03T07:13:00Z	43.09391	2493.0	green	cin19720911T18424785084967140234924861184	1472886852
6950	310	2016-09-02T16:22:00Z	35.69673	2055.0	green	cin19720911T19010385086063140541379467008	1472833434
6954	316	2016-09-04T22:43:00Z			red	cin19720912T09174685137466140234826176256	1473029060
6955	296	2016-09-03T11:53:00Z	28.924973	893.0	green	cin19720912T11095485144194140234826176256	1472903651
6961	316	2016-09-04T04:24:00Z	77.659615	416.0	green	cin19720913T07571985219039140234799036160	1472963179
6964	315	2016-09-04T12:57:00Z	67.64769	487.0	green	cin19720913T20144885263288140234950039296	1472993939
6968	296	2016-09-03T14:23:00Z	43.472347	599.0	green	cin19720914T16350185336501140234826176256	1472912675
6971	315	2016-09-04T14:29:00Z	60.90365	547.0	green	cin19720915T04015285377712140234950039296	1472999419
6978	315	2016-09-03T11:47:00Z	62.469933	522.0	green	cin19720916T00442685452266140234826176256	1472903356
6987	316	2016-09-03T19:47:00Z	3.1247122	10339.0	red	cin19720916T22003185528831140234933253888	1472932165
6989	290	2016-09-02T14:03:00Z	46.523853	24.0	green	cin19720917T06202585558825140541637547776	1472825117
6990	347				green	cin19720917T06562585560985139983585380096	1468073642
6992	319				yellow	cin19720917T14543085589670139983585380096	1468099868
6994	293	2016-09-03T04:58:00Z	74.40955	613.0	green	cin19720918T17070685684026140234950039296	1472878793
6999	308	2016-09-03T09:42:00Z			green	cin19720919T16325185768371140234924861184	1472895825
7000	313	2016-09-03T07:43:00Z	55.17802	819.0	green	cin19720919T17323785771957140234809390848	1472888681
7001	282	2016-09-02T20:22:00Z	69.53654	495.0	green	cin19720919T19080985777689140541629155072	1472847760
7002	313	2016-09-04T17:32:00Z	63.827015	732.0	green	cin19720919T22163885788998140234817783552	1473010398
7004	280	2016-09-04T03:08:00Z	62.486557	610.0	green	cin19720920T06145985817699140234933253888	1472958566
7005	282	2016-09-04T00:36:00Z	6.0734353	6154.0	red	cin19720920T07441985823059140234799036160	1472949526
7008	282	2016-09-04T16:46:00Z	64.319984	539.0	green	cin19720921T05345985901699140234817783552	1473007622
7010	294	2016-09-03T08:38:00Z	55.63498	1316.0	green	cin19720921T11105785921857140234826176256	1472891988
7016	282	2016-09-02T12:15:00Z	53.648327	1362.0	green	cin19720921T18362285948582140541396252416	1472818611
7022	295	2016-09-02T14:12:00Z			green	cin19720922T23291186052551140541387859712	1472825715
7026	316	2016-09-03T23:36:00Z	39.805298	2187.0	green	cin19720923T20400786128807140234950039296	1472945902
7029	316	2016-09-04T13:55:00Z	70.47121	459.0	green	cin19720924T11071886180838140234799036160	1472997327
7036	284	2016-09-04T15:11:00Z	21.643656	6114.0	red	cin19720925T14210486278864140234933253888	1473001928
7037	310	2016-09-03T15:21:00Z			green	cin19720925T17090086288940140234842961664	1472916169
7047	294	2016-09-02T08:14:00Z	32.94747	2132.0	green	cin19720926T23373886398658140541620762368	1472804133
7056	294	2016-09-03T08:15:00Z	67.996735	1020.0	green	cin19720928T10321486524334140234809390848	1472890608
7058	280				green	cin19720929T03484886586528139983551809280	1468011855
7061	296	2016-09-02T14:56:00Z	11.235606	2316.0	yellow	cin19720929T12250386617503140541637547776	1472828289
7063	283	2016-09-03T18:59:00Z	70.02843	497.0	green	cin19720929T21181486649494140234924861184	1472929267
7073	283	2016-09-02T09:21:00Z	69.51931	518.0	green	cin19721001T05390886765948140541612369664	1472808185
7079	283	2016-09-04T13:26:00Z	77.14066	451.0	green	cin19721001T12371286791032140234817783552	1472995647
7086	312	2016-09-03T10:07:00Z	65.723885	807.0	green	cin19721002T15492086888960140234817783552	1472897309
7087	284	2016-09-03T12:24:00Z	74.907	400.0	green	cin19721002T16070286890022140234933253888	1472905616
7089	284	2016-09-02T14:26:00Z	64.57392	491.0	green	cin19721002T17441086895850140541379467008	1472826507
7092	293	2016-09-04T15:18:00Z	68.302895	671.0	green	cin19721002T22344586913285140234809390848	1473002412
7093	346	2016-09-02T07:18:00Z	37.539917	1225.0	green	cin19721002T22545286914492140541371074304	1472800879
7095	289				green	cin19721003T02112186926281139983585380096	1468184701
7098	316	2016-09-03T04:22:00Z	68.738266	470.0	green	cin19721003T12220486962924140234799036160	1472876632
7101	347				green	cin19721003T16320886977928139983543416576	1468030684
7104	283	2016-09-02T23:17:00Z			green	cin19721004T02023787012157140541645940480	1472858321
7108	288	2016-09-02T22:32:00Z	60.975	16.0	green	cin19721004T18102587070225140541629155072	1472855573
7114	285	2016-09-04T11:22:00Z	11.937078	3295.0	green	cin19721006T07482087205700140234950039296	1472988135
7115	313				yellow	cin19721006T08511587209475139983602165504	1468134574
7121	292	2016-09-04T15:25:00Z	59.87281	766.0	green	cin19721006T22025887256978140234941646592	1473002793
7124	290	2016-09-02T16:14:00Z	34.256584	36.0	green	cin19721007T02185887272338140541620762368	1472832943
7125	283	2016-09-02T14:32:00Z	76.38681	455.0	green	cin19721007T02501587274215140541637547776	1472826804
7129	276	2016-09-03T09:27:00Z	18.064653	1225.0	yellow	cin19721007T12454687309946140234817783552	1472894945
7132	319				yellow	cin19721007T23594487350384139983560201984	1468087316
7133	346	2016-09-03T18:56:00Z	62.227875	739.0	green	cin19721008T09565087386210140234924861184	1472929070
7137	292	2016-09-03T10:05:00Z	42.388496	1078.0	yellow	cin19721008T20055487422754140234842961664	1472897209
7138	280	2016-09-03T17:29:00Z	23.14317	1647.0	green	cin19721009T02353787446137140234817783552	1472923891
7142	316	2016-09-02T12:50:00Z	62.932186	515.0	green	cin19721009T12264687481606140541387859712	1472820681
7144	311	2016-09-04T19:00:00Z	31.241472	799.0	green	cin19721009T14371287489432140234950039296	1473015696
7145	315	2016-09-04T10:36:00Z	32.68837	1230.0	green	cin19721009T15203887492038140234834568960	1472985450
7150	285	2016-09-04T09:45:00Z	67.83473	438.0	green	cin19721010T00180587524285140234826176256	1472982359
7154	315	2016-09-04T15:52:00Z	68.88977	474.0	green	cin19721010T14085787574137140234950039296	1473004408
7163	346	2016-09-02T20:27:00Z	78.47508	586.0	green	cin19721011T08131687639196140541379467008	1472848140
7167	315	2016-09-04T16:25:00Z	57.748688	583.0	green	cin19721011T16213487668494140234817783552	1473006370
7170	320				green	cin19721011T18022687674546139983593772800	1468126058
7172	293	2016-09-04T17:33:00Z	48.524002	941.0	green	cin19721011T21462387687983140234799036160	1473010497
7174	315	2016-09-03T07:26:00Z	45.817364	710.0	green	cin19721012T01225287700972140234941646592	1472887626
7182	313				green	cin19721013T04442987799469139983535023872	1468141187
7185	288	2016-09-03T20:46:00Z	62.181103	16.0	green	cin19721014T07450587896705140234924861184	1472935706
7194	276	2016-09-03T17:05:00Z	47.32311	468.0	green	cin19721015T02451087965110140234950039296	1472922427
7201	285	2016-09-03T11:31:00Z	72.54706	408.0	green	cin19721016T08351088072510140234799036160	1472902376
7206	294	2016-09-02T12:05:00Z	58.945374	4205.0	green	cin19721017T15482288184902140541396252416	1472818019
7209	283	2016-09-04T08:55:00Z	57.499416	3845.0	green	cin19721018T19474288285662140234799036160	1472979368
7211	277	2016-09-04T04:34:00Z	25.37531	883.0	green	cin19721018T21264388291603140234924861184	1472963800
7215	315	2016-09-03T06:02:00Z	46.62464	698.0	green	cin19721019T10472288339642140234826176256	1472882636
7219	319				green	cin19721020T03385488400334139983551809280	1468076589
7220	282	2016-09-03T20:28:00Z	76.29884	451.0	green	cin19721020T08514488419104140234826176256	1472934584
7222	278				green	cin19721020T11091188427351139983568594688	1467944445
7226	312	2016-09-02T14:53:00Z	23.683434	1949.0	green	cin19721020T20240088460640140541629155072	1472828090
7236	289				green	cin19721021T23380788558687139983551809280	1468068025
7238	312	2016-09-03T17:56:00Z	46.752373	1317.0	green	cin19721022T00313188561891140234834568960	1472925453
7239	282	2016-09-03T05:26:00Z	71.15776	483.0	green	cin19721022T01181388564693140234924861184	1472880548
7240	280	2016-09-03T12:32:00Z	32.319458	3601.0	green	cin19721022T02545088570490140234933253888	1472906006
7241	313	2016-09-04T07:45:00Z	74.69553	605.0	green	cin19721022T09060888592768140234941646592	1472975240
7242	282	2016-09-02T14:50:00Z	67.72935	509.0	green	cin19721022T12045988603499140541637547776	1472827889
7244	293	2016-09-03T00:47:00Z	3.6248808	12588.0	red	cin19721022T16281388619293140541379467008	1472863752
7245	277	2016-09-03T11:13:00Z	22.28485	2432.0	green	cin19721022T21484688638526140234799036160	1472901280
7249	347	2016-09-03T21:22:00Z	73.22894	948.0	green	cin19721023T21531888725198140234826176256	1472937864
7250	308	2016-09-03T18:50:00Z	50.3136	500.0	green	cin19721024T04504388750243140234817783552	1472928775
7254	283	2016-09-03T20:42:00Z	64.84959	536.0	green	cin19721024T12025388776173140234809390848	1472935521
7255	290	2016-09-02T09:02:00Z	40.209843	27.0	green	cin19721024T17562488797384140541637547776	1472807001
7258	285	2016-09-04T13:19:00Z	76.88104	385.0	green	cin19721025T01002588822825140234809390848	1472995268
7259	292	2016-09-03T14:53:00Z	52.22422	883.0	green	cin19721025T09103388852233140234933253888	1472914511
7260	346	2016-09-03T13:50:00Z			green	cin19721025T10125188855971140234950039296	1472910745
7262	284	2016-09-03T05:40:00Z			green	cin19721025T14280088871280140234826176256	1472881318
7263	347	2016-09-02T18:02:00Z			green	cin19721025T14340588871645140541371074304	1472839466
7265	293	2016-09-03T08:05:00Z	63.907562	714.0	green	cin19721025T20403988893639140234834568960	1472890023
7269	316	2016-09-04T20:33:00Z	35.790035	925.0	green	cin19721026T10481788944497140234941646592	1473021301
7270	296	2016-09-02T19:06:00Z	2.3881388	10884.0	red	cin19721026T16582588966705140541371074304	1472843285
7276	282	2016-09-04T09:38:00Z	64.91232	593.0	green	cin19721027T02500189002201140234842961664	1472981970
7279	320				yellow	cin19721027T10025489028174139983535023872	1468079465
7280	295				green	cin19721027T11221089032930139983535023872	1468192492
7291	347	2016-09-03T22:23:00Z			green	cin19721029T07214489191304140234799036160	1472941537
7292	315	2016-09-02T08:57:00Z	51.541103	654.0	green	cin19721029T08221889194938140541379467008	1472806706
7297	288	2016-09-03T11:26:00Z	53.03999	19.0	green	cin19721029T23101489248214140234834568960	1472902073
7301	346				green	cin19721030T09502889286628139983551809280	1468111864
7303	290	2016-09-02T21:20:00Z	62.634586	16.0	green	cin19721030T12113889295098140541320750848	1472851361
7308	280	2016-09-03T08:08:00Z	62.465996	623.0	green	cin19721031T11214289378502140234817783552	1472890216
7309	313	2016-09-04T23:16:00Z	73.23382	630.0	green	cin19721031T16063789395597140234933253888	1473031047
7310	346	2016-09-02T13:04:00Z	7.107635	6470.0	yellow	cin19721031T19193189407171140541371074304	1472821567
7311	284	2016-09-04T18:54:00Z	79.26667	378.0	green	cin19721031T23073389420853140234950039296	1473015312
7315	282	2016-09-03T15:50:00Z	68.119	528.0	green	cin19721101T03290089436540140234941646592	1472917909
7317	292	2016-09-04T08:11:00Z	48.11242	965.0	green	cin19721101T04545789441697140234799036160	1472976675
7318	276	2016-09-04T17:42:00Z	63.226284	350.0	green	cin19721101T05350389444103140234817783552	1473010975
7320	312	2016-09-02T17:42:00Z	21.78411	7516.0	green	cin19721101T14075689474876140541637547776	1472838183
7321	282	2016-09-02T21:38:00Z	38.77999	5947.0	green	cin19721101T16272989483249140541320750848	1472852388
7322	290	2016-09-02T11:28:00Z	55.967106	18.0	green	cin19721101T18352289490922140541645940480	1472815741
7326	283	2016-09-02T19:16:00Z	68.44504	515.0	green	cin19721102T17024989571769140541620762368	1472843876
7330	313	2016-09-03T17:49:00Z	4.499731	10043.0	red	cin19721103T02281489605694140234817783552	1472925063
7335	313	2016-09-03T07:47:00Z			green	cin19721104T05192589702365140234933253888	1472888971
7338	282	2016-09-04T09:02:00Z	68.704414	511.0	green	cin19721105T01114589773905140234799036160	1472979854
7340	346				green	cin19721105T02225189778171139983602165504	1467981530
7348	288	2016-09-03T16:38:00Z	58.302902	18.0	green	cin19721106T13485489905734140234842961664	1472920762
7350	312	2016-09-02T18:18:00Z	58.533062	926.0	green	cin19721106T21001289931612140541637547776	1472840359
7352	290	2016-09-03T17:28:00Z	36.07862	31.0	green	cin19721107T03283389954913140234809390848	1472923792
7355	282	2016-09-04T15:49:00Z	71.25019	483.0	green	cin19721107T17542590006865140234933253888	1473004219
7357	313	2016-09-03T01:06:00Z	5.139991	8792.0	yellow	cin19721107T21191890019158140541637547776	1472864923
7358	346	2016-09-02T18:40:00Z	72.51027	637.0	green	cin19721108T00424590031365140541629155072	1472841724
7359	288	2016-09-03T05:48:00Z	60.975	16.0	green	cin19721108T01080390032883140234834568960	1472881793
7363	282	2016-09-02T08:34:00Z	67.78483	568.0	green	cin19721108T19145090098090140541612369664	1472805319
7366	313	2016-09-03T20:12:00Z	6.7905035	6655.0	yellow	cin19721109T00114390115903140234924861184	1472933713
7368	288	2016-09-02T19:37:00Z	56.12133	19.0	green	cin19721109T06074990137269140541645940480	1472845150
7379	280	2016-09-02T17:45:00Z	77.00364	495.0	green	cin19721110T05192890220768140541396252416	1472838381
7382	288				red	cin19721110T15333290257612139983593772800	1468053524
7384	293	2016-09-03T17:53:00Z	43.83285	1041.0	green	cin19721110T19534790273227140234809390848	1472925354
7388	282	2016-09-02T20:12:00Z	54.278656	2047.0	green	cin19721112T01312290379882140541320750848	1472847289
7389	295				yellow	cin19721112T02050690381906139983585380096	1468041958
7391	283	2016-09-02T15:30:00Z	64.010216	545.0	green	cin19721112T08225990404579140541629155072	1472830270
7393	295				yellow	cin19721112T11305390415853139983551809280	1467977851
7397	284	2016-09-03T14:02:00Z	75.473045	397.0	green	cin19721113T03500990474609140234933253888	1472911414
7401	277	2016-09-04T15:08:00Z	52.351402	428.0	green	cin19721114T04150290562502140234834568960	1473001832
7402	292	2016-09-04T05:48:00Z	57.850735	849.0	green	cin19721114T08152590576925140234941646592	1472968253
7405	295	2016-09-02T15:49:00Z	18.07449	3852.0	yellow	cin19721114T18401690614416140541612369664	1472831459
7406	278				green	cin19721115T01015590637315139983543416576	1468182709
7408	284	2016-09-02T19:13:00Z			green	cin19721115T10043890669878140541637547776	1472843677
7409	276	2016-09-03T13:42:00Z	24.158516	916.0	green	cin19721115T11090990673749140234950039296	1472910264
7413	315	2016-09-02T18:30:00Z	58.877666	605.0	green	cin19721115T23292990718169140541645940480	1472841137
7415	346	2016-09-03T05:34:00Z			green	cin19721116T09573190755851140234817783552	1472880934
7416	290	2016-09-03T04:44:00Z	51.388832	21.0	green	cin19721116T11094190760181140234941646592	1472877937
7417	277	2016-09-03T18:14:00Z	6.4683604	3464.0	yellow	cin19721116T11444790762287140234933253888	1472926532
7421	278				green	cin19721116T23071090803230139983568594688	1468187876
7429	284	2016-09-03T12:50:00Z	68.36194	438.0	green	cin19721118T01000890896408140234950039296	1472907067
7431	295	2016-09-03T20:10:00Z	23.750563	1602.0	green	cin19721118T04033990907419140234924861184	1472933525
7443	292	2016-09-04T17:12:00Z	61.457825	744.0	green	cin19721120T01345691071296140234834568960	1473009252
7448	313	2016-09-02T18:32:00Z	66.49559	682.0	green	cin19721120T22365991147019140541637547776	1472841234
7449	346	2016-09-02T19:04:00Z	14.599761	3429.0	green	cin19721121T00212591153285140541620762368	1472843187
7451	283	2016-09-03T19:05:00Z	74.77196	465.0	green	cin19721121T04572091169840140234809390848	1472929560
7453	346	2016-09-02T10:36:00Z	45.67705	2724.0	green	cin19721121T09301191186211140541387859712	1472812678
7454	284	2016-09-03T09:47:00Z	4.2536755	8334.0	yellow	cin19721121T10350291190102140234842961664	1472896125
7455	315	2016-09-02T17:40:00Z	53.802013	611.0	green	cin19721121T14384991204729140541320750848	1472838058
7457	276	2016-09-02T18:23:00Z	4.6218047	4788.0	red	cin19721121T21270191229221140541320750848	1472840742
7460	295				green	cin19721122T18064491303604139983551809280	1468148337
7461	316	2016-09-03T17:48:00Z	69.205765	469.0	green	cin19721122T21011991314079140234924861184	1472924964
7463	276	2016-09-02T04:07:00Z	66.05731	335.0	green	cin19721123T06512991349489140541612369664	1472789349
7466	282	2016-09-02T05:00:00Z	66.12185	523.0	green	cin19721124T03172791423047140541379467008	1472792520
7470	316	2016-09-03T11:02:00Z	40.67251	863.0	green	cin19721124T10193991448379140234924861184	1472900593
7473	279				green	cin19721125T10374191535861139983602165504	1468091669
7481	283	2016-09-04T10:43:00Z	73.79791	472.0	green	cin19721126T19140091653240140234834568960	1472985844
7484	284	2016-09-04T07:23:00Z	74.87521	401.0	green	cin19721127T21301291747812140234817783552	1472973910
7489	285	2016-09-03T09:55:00Z	70.98129	417.0	green	cin19721128T19334291827222140234941646592	1472896620
7490	282	2016-09-03T23:59:00Z			green	cin19721128T19430691827786140234842961664	1472947217
7494	289				green	cin19721129T03323691855956139983568594688	1468014517
7496	308	2016-09-03T12:09:00Z	25.436604	989.0	green	cin19721129T10202591880425140234933253888	1472904634
7499	290	2016-09-02T06:05:00Z	33.036446	97.0	green	cin19721129T23590491929544140541387859712	1472796383
7507	315	2016-09-02T12:48:00Z	58.71468	555.0	green	cin19721130T13250391977903140541637547776	1472820582
7509	296	2016-09-03T08:49:00Z			red	cin19721130T15281591985295140234799036160	1472892686
7515	280				yellow	cin19721201T08583592048315139983543416576	1468089929
7516	290	2016-09-03T04:54:00Z	55.006638	20.0	green	cin19721201T11581292059092140234834568960	1472878504
7518	288	2016-09-03T22:05:00Z	49.902817	20.0	green	cin19721201T14444392069083140234950039296	1472940438
7520	316	2016-09-04T13:32:00Z	30.521942	2078.0	green	cin19721201T20531692091196140234834568960	1472996021
7521	282	2016-09-04T20:23:00Z	63.548553	1486.0	green	cin19721201T20534592091225140234809390848	1473020655
7531	346	2016-09-02T19:00:00Z	76.45926	602.0	green	cin19721203T17100792250607140541371074304	1472842901
7544	283	2016-09-04T16:10:00Z	64.42065	2067.0	green	cin19721206T18211292514072140234924861184	1473005491
7546	288	2016-09-02T18:54:00Z	45.69108	22.0	green	cin19721207T01050592538305140541612369664	1472842504
7547	312	2016-09-02T05:59:00Z	73.472855	626.0	green	cin19721207T04305992550659140541637547776	1472795993
7548	284	2016-09-03T13:28:00Z	74.95384	400.0	green	cin19721207T10125292571172140234842961664	1472909394
7553	316	2016-09-03T07:23:00Z	71.00729	456.0	green	cin19721208T11072992660849140234941646592	1472887527
7556	288	2016-09-02T09:28:00Z	40.020744	27.0	green	cin19721208T14150992672109140541396252416	1472808581
7557	311	2016-09-03T15:32:00Z	33.03116	757.0	green	cin19721208T15193192675971140234842961664	1472916845
7558	280	2016-09-04T12:40:00Z	38.308342	995.0	yellow	cin19721208T16530192681581140234933253888	1472992908
7563	316	2016-09-03T07:54:00Z	65.38351	494.0	green	cin19721209T03343792720077140234950039296	1472889354
7567	316	2016-09-02T06:18:00Z	64.3456	508.0	green	cin19721210T02572492804244140541620762368	1472797163
7570	288				green	cin19721211T00264792881607139982983395072	1468106805
7572	316	2016-09-03T19:09:00Z	67.58661	478.0	green	cin19721211T06250992903109140234924861184	1472929855
7576	316	2016-09-03T20:25:00Z	58.73891	550.0	green	cin19721211T12455092925950140234842961664	1472934486
7577	295				yellow	cin19721211T19373792950657139983560201984	1468130641
7579	313	2016-09-02T19:27:00Z	25.473553	1957.0	green	cin19721212T04084492981324140541371074304	1472844565
7581	283	2016-09-04T14:54:00Z	75.08758	464.0	green	cin19721212T08333592997215140234924861184	1473000959
7590	277	2016-09-03T17:25:00Z	50.923637	440.0	green	cin19721214T07151993165319140234834568960	1472923594
7592	282	2016-09-03T18:48:00Z	74.42708	462.0	green	cin19721214T15211893194478140234842961664	1472928580
7593	280	2016-09-02T08:15:00Z	34.576603	1171.0	green	cin19721214T17520093203520140541629155072	1472804232
7594	312				green	cin19721215T02350393234903139983535023872	1468060116
7597	282	2016-09-03T11:46:00Z	72.03931	478.0	green	cin19721215T17072893287248140234941646592	1472903257
7600	290	2016-09-03T20:45:00Z	64.08	15.0	green	cin19721216T02543493322474140234950039296	1472935614
7605	296	2016-09-03T16:34:00Z	33.109203	1013.0	green	cin19721216T20525893387178140234941646592	1472920562
7610	292	2016-09-04T14:01:00Z	35.753498	2034.0	green	cin19721217T17084593460125140234809390848	1472997800
7614	283	2016-09-02T06:39:00Z	67.11176	1162.0	green	cin19721218T12264393529603140541371074304	1472798421
7615	280	2016-09-02T09:40:00Z	43.012638	3302.0	green	cin19721218T16303793544237140541629155072	1472809273
7616	292	2016-09-03T11:23:00Z	27.318499	1914.0	green	cin19721218T19590593556745140234834568960	1472901873
7618	290	2016-09-03T14:05:00Z	56.200058	18.0	green	cin19721218T23132193568401140234799036160	1472911599
7622	346	2016-09-02T14:05:00Z	33.083103	6910.0	green	cin19721219T07070993596829140541320750848	1472825216
7630	278				red	cin19721220T07020593682925139982983395072	1468086845
7632	294	2016-09-02T05:49:00Z	73.06596	949.0	green	cin19721220T11034693697426140541379467008	1472795503
7634	346	2016-09-03T13:15:00Z			green	cin19721220T21230493734584140234834568960	1472908621
7643	316	2016-09-02T03:36:00Z			green	cin19721222T19224093900160140541637547776	1472787488
7646	312				yellow	cin19721223T10482093955700139983576987392	1468181246
7648	310	2016-09-04T19:29:00Z	53.357903	1319.0	green	cin19721223T19464393988003140234933253888	1473017408
7649	285	2016-09-02T10:18:00Z	44.906364	1468.0	green	cin19721223T20160593989765140541637547776	1472811594
7651	293	2016-09-04T03:53:00Z	3.305324	13805.0	red	cin19721224T01342794008867140234826176256	1472961333
7654	316	2016-09-02T15:26:00Z	52.896152	611.0	green	cin19721224T16081894061298140541320750848	1472830070
7656	310	2016-09-04T19:10:00Z	59.70109	1151.0	green	cin19721224T19354994073749140234924861184	1473016280
7657	296	2016-09-03T21:31:00Z			green	cin19721224T23130694086786140234809390848	1472938435
7661	288	2016-09-03T19:56:00Z	50.98945	21.0	green	cin19721225T17322994152749140234933253888	1472932644
7663	312				green	cin19721226T02241694184656139982983395072	1467992389
7665	290	2016-09-02T08:25:00Z	32.85361	34.0	green	cin19721226T04071994190839140541387859712	1472804823
7668	292	2016-09-02T21:54:00Z	65.68919	697.0	green	cin19721226T09043294208672140541620762368	1472853389
7672	282	2016-09-03T15:01:00Z	72.25279	481.0	green	cin19721227T00470094265220140234933253888	1472914999
7676	295	2016-09-02T13:59:00Z	7.9832983	4766.0	yellow	cin19721227T10524494301564140541396252416	1472824823
7678	296	2016-09-03T19:54:00Z	51.815918	499.0	green	cin19721227T13001794309217140234950039296	1472932545
7679	315	2016-09-03T21:57:00Z	69.75375	468.0	green	cin19721227T14361594314975140234799036160	1472939971
7681	280	2016-09-03T05:43:00Z	65.83212	579.0	green	cin19721227T17290494325344140234809390848	1472881514
7686	312	2016-09-02T15:54:00Z	46.809734	4442.0	green	cin19721228T20460194423561140541620762368	1472831751
7697	346	2016-09-02T22:53:00Z	5.673131	8106.0	yellow	cin19721230T08191794551557140541612369664	1472856919
7698	282	2016-09-03T12:17:00Z	70.7063	487.0	green	cin19721230T14105294572652140234950039296	1472905127
7700	283	2016-09-02T20:58:00Z	79.56247	437.0	green	cin19721230T15470494578424140541620762368	1472849940
7701	292	2016-09-03T12:43:00Z	62.68148	729.0	green	cin19721230T19285594591735140234809390848	1472906686
7703	280				green	cin19721230T22401494603214139982983395072	1468150542
7708	310	2016-09-04T17:00:00Z	21.54901	3177.0	green	cin19721231T09421494642934140234809390848	1473008482
7711	288	2016-09-03T07:35:00Z	52.49657	20.0	green	cin19730101T06003994716039140234842961664	1472888198
7712	346				green	cin19730101T07411094722070139982983395072	1468052185
7714	291				green	cin19730101T09445794729497139983551809280	1468148472
7716	346	2016-09-03T09:00:00Z	39.1707	1174.0	green	cin19730101T11031194734191140234834568960	1472893267
7717	311	2016-09-04T17:28:00Z	22.189848	1123.0	green	cin19730101T11491294736952140234933253888	1473010202
7718	282	2016-09-03T17:02:00Z	75.20739	458.0	green	cin19730101T11583894737518140234933253888	1472922231
7719	294	2016-09-02T13:17:00Z	60.24292	1151.0	green	cin19730101T14174794745867140541371074304	1472822359
7722	292	2016-09-02T14:52:00Z	47.473892	963.0	green	cin19730101T22360894775768140541396252416	1472827990
7723	277	2016-09-02T20:47:00Z	32.407936	1053.0	green	cin19730102T09041394813453140541371074304	1472849377
7725	292	2016-09-03T10:44:00Z	38.38307	1206.0	green	cin19730102T20133494853614140234834568960	1472899510
7729	293	2016-09-04T15:20:00Z	68.302895	671.0	green	cin19730103T22422194948941140234809390848	1473002503
7734	284	2016-09-03T05:36:00Z	73.43823	408.0	green	cin19730104T23310395038263140234933253888	1472881124
7736	280	2016-09-03T11:54:00Z	43.812412	870.0	green	cin19730105T03503895053838140234834568960	1472903749
7740	295				green	cin19730105T15595395097593139983602165504	1468147202
7745	315	2016-09-02T02:06:00Z	7.1415405	4557.0	yellow	cin19730105T22544795122487140541396252416	1472782053
7748	319				green	cin19730106T13312695175086139983543416576	1467953576
7750	313	2016-09-04T19:37:00Z	57.550453	826.0	green	cin19730106T21390095204340140234941646592	1473017879
7754	276	2016-09-04T12:08:00Z	48.106956	460.0	green	cin19730107T03084895224128140234933253888	1472991013
7755	312	2016-09-02T09:12:00Z	29.934889	1543.0	green	cin19730107T06495895237398140541620762368	1472807589
7756	280	2016-09-04T09:32:00Z	54.46602	700.0	green	cin19730107T13423995262159140234941646592	1472981583
7757	280	2016-09-02T11:03:00Z	52.657276	894.0	green	cin19730107T18124095278360140541629155072	1472814257
7759	288	2016-09-03T01:21:00Z	54.2	18.0	green	cin19730108T07413095326890140234933253888	1472865772
7762	313	2016-09-04T20:04:00Z	70.5125	641.0	green	cin19730109T01254795390747140234941646592	1473019491
7763	347	2016-09-02T19:03:00Z	65.2983	1062.0	green	cin19730109T04141095400850140541387859712	1472843096
7767	277	2016-09-03T18:06:00Z	3.2629097	6867.0	green	cin19730109T23593595471975140234933253888	1472926044
7769	276	2016-09-03T16:18:00Z	12.294	1800.0	green	cin19730110T01382395477903140234809390848	1472919572
7770	292	2016-09-04T18:46:00Z	38.75725	1179.0	green	cin19730110T06583095497110140234799036160	1473014837
7775	277	2016-09-04T00:19:00Z			yellow	cin19730110T20304595545845140234842961664	1472948470
7778	312				green	cin19730110T23160295555762139983576987392	1468180113
7784	288	2016-09-03T13:07:00Z	57.9252	17.0	green	cin19730111T05200995577609140234809390848	1472908137
7785	312	2016-09-03T09:49:00Z	55.472065	2875.0	green	cin19730111T12583795605117140234826176256	1472896225
7789	346	2016-09-03T11:10:00Z	9.4876	4847.0	green	cin19730112T17464595708805140234950039296	1472901086
7790	320				green	cin19730112T23184795728727139983576987392	1467950979
7791	316	2016-09-02T17:01:00Z	49.287834	761.0	green	cin19730113T08155795760957140541371074304	1472835799
7792	311	2016-09-03T10:48:00Z	8.009191	4963.0	yellow	cin19730113T12370295776622140234826176256	1472899809
